game_id,away,home,away_rank,home_rank,away_score,home_score,date
401172611,Youngstown St,Western Michigan,NA,NA,64,66,2019-12-07
401173596,Quincy,Loyola Chicago,NA,NA,59,90,2019-12-07
401172391,Charlotte,UNC Wilmington,NA,NA,76,57,2019-12-07
401171494,Longwood,Morgan State,NA,NA,65,73,2019-12-07
401171527,Presbyterian,South Carolina State,NA,NA,68,80,2019-12-07
401170839,Boston University,Binghamton,NA,NA,79,84,2019-12-07
401169881,CSU Bakersfield,Ole Miss,NA,NA,67,83,2019-12-07
401170163,Manhattan,Fordham,NA,NA,54,53,2019-12-07
401170166,La Salle,Drexel,NA,NA,71,63,2019-12-07
401168567,Boston College,Notre Dame,NA,NA,73,72,2019-12-07
401168575,NC State,Wake Forest,NA,NA,91,82,2019-12-07
401173580,Indiana State,Wright State,NA,NA,84,77,2019-12-07
401172613,Miami (OH),Evansville,NA,NA,87,101,2019-12-07
401173689,Nevada,Air Force,NA,NA,100,85,2019-12-07
401168320,Nebraska,Creighton,NA,NA,76,95,2019-12-07
401170167,Hofstra,St. Bonaventure,NA,NA,45,73,2019-12-07
401171676,UC Santa Barbara,UT Arlington,NA,NA,72,68,2019-12-07
401173636,Southern Illinois,Southern Miss,NA,NA,69,72,2019-12-07
401173687,UNLV,BYU,NA,NA,50,83,2019-12-07
401170615,New Mexico State,Washington State,NA,NA,54,63,2019-12-07
401172979,Rice,Lamar,NA,NA,60,73,2019-12-07
401170045,Arkansas State,Tulsa,NA,NA,66,63,2019-12-07
401170165,Delaware,George Washington,NA,NA,56,66,2019-12-07
401176363,Concordia Texas,Texas Southern,NA,NA,47,85,2019-12-07
401172836,Loyola (MD),Mt. St. Mary's,NA,NA,64,48,2019-12-07
401172610,Oakland,Bowling Green,NA,NA,65,68,2019-12-07
401173688,New Mexico,Wyoming,NA,NA,79,65,2019-12-07
401171540,UNC Greensboro,Radford,NA,NA,60,58,2019-12-07
401171509,UNC Asheville,Western Carolina,NA,NA,77,78,2019-12-07
401166477,Utah Valley,Southern Utah,NA,NA,72,73,2019-12-07
401170162,Davidson,Northeastern,NA,NA,70,63,2019-12-07
401174464,Purdue Fort Wayne,UIC,NA,NA,49,62,2019-12-07
401172513,Green Bay,Eastern Illinois,NA,NA,80,93,2019-12-07
401174741,Georgia State,Mercer,NA,NA,73,61,2019-12-07
401176405,St. Mary's (TX),Texas A&M-CC,NA,NA,53,81,2019-12-07
401166106,Indiana,Wisconsin,NA,NA,64,84,2019-12-07
401174163,Jacksonville State,Alabama A&M,NA,NA,62,67,2019-12-07
401170403,North Florida,Austin Peay,NA,NA,83,90,2019-12-07
401174743,UTSA,Texas State,NA,NA,77,71,2019-12-07
401170613,California,Santa Clara,NA,NA,52,71,2019-12-07
401170614,Central Arkansas,Utah,NA,NA,67,98,2019-12-07
401170956,New Hampshire,Quinnipiac,NA,NA,67,75,2019-12-07
401169457,Cincinnati,Xavier,NA,NA,66,73,2019-12-07
401171404,North Carolina Central,Charleston Southern,NA,NA,53,58,2019-12-07
401171450,Norfolk State,Hampton,NA,NA,53,64,2019-12-07
401173516,SE Missouri St,Drake,NA,NA,73,78,2019-12-07
401170406,Bethune-Cookman,Jacksonville,NA,NA,60,82,2019-12-07
401174742,Little Rock,North Texas,NA,NA,53,76,2019-12-07
401173557,Morehead State,Illinois State,NA,NA,50,61,2019-12-07
401170975,Brown,Stony Brook,NA,NA,63,79,2019-12-07
401170990,Towson,Vermont,NA,NA,38,55,2019-12-07
401172834,Yale,Lehigh,NA,NA,78,65,2019-12-07
401171553,Coastal Carolina,Winthrop,NA,NA,92,88,2019-12-07
401171921,Albany,Bucknell,NA,NA,64,65,2019-12-07
401172018,Marist,Navy,NA,NA,51,53,2019-12-07
401171612,Pacific,Long Beach State,NA,NA,65,46,2019-12-07
401172463,Cleveland State,Kent State,NA,NA,59,81,2019-12-07
401170164,American,George Mason,NA,NA,53,68,2019-12-07
401171428,Gardner-Webb,Wofford,NA,NA,77,81,2019-12-07
401170407,Robert Morris,Florida Gulf Coast,NA,NA,64,59,2019-12-07
401169880,Arkansas,Western Kentucky,NA,NA,79,86,2019-12-07
401169456,Missouri,Temple,NA,NA,64,54,2019-12-07
401175053,Middle Tennessee,Murray State,NA,NA,52,85,2019-12-07
401171634,Northern Illinois,UC Davis,NA,NA,57,66,2019-12-07
401172939,Dallas Christian,Abilene Christian,NA,NA,34,102,2019-12-07
401170168,Old Dominion,VCU,NA,NA,57,69,2019-12-07
401173000,Samford,Houston Baptist,NA,NA,113,90,2019-12-07
401175476,East Tennessee State,North Dakota State,NA,NA,68,78,2019-12-07
401176404,Trinity University (TX),Incarnate Word,NA,NA,65,101,2019-12-07
401176001,Arkansas-Pine Bluff,UTEP,NA,NA,50,59,2019-12-07
401173690,Colorado State,Boise State,NA,NA,64,75,2019-12-07
401168409,Marquette,Kansas State,NA,NA,73,65,2019-12-07
401166478,Westcliff,Weber State,NA,NA,46,86,2019-12-07
401166476,Sacramento State,CSU Fullerton,NA,NA,62,59,2019-12-07
401168389,Georgetown,SMU,NA,NA,91,74,2019-12-07
401170611,Louisiana,Arizona State,NA,NA,65,77,2019-12-07
401175221,Grambling,Loyola Marymount,NA,NA,67,83,2019-12-07
401175222,Portland,Seattle,NA,NA,71,73,2019-12-07
401172835,Holy Cross,San Diego,NA,NA,51,68,2019-12-07
401171657,California Baptist,UC Irvine,NA,NA,68,60,2019-12-07
401171563,Siena,Cal Poly,NA,NA,66,70,2019-12-07
401184943,North Carolina,Virginia,7,5,47,56,2019-12-08
401170617,Gonzaga,Washington,9,22,83,76,2019-12-08
401166107,Rutgers,Michigan State,NA,11,65,77,2019-12-08
401168446,Seton Hall,Iowa State,16,NA,66,76,2019-12-08
401168520,Clemson,Florida State,NA,17,53,72,2019-12-08
401170088,Dayton,Saint Mary's,19,NA,78,68,2019-12-08
401169459,Houston,South Carolina,NA,NA,76,56,2019-12-08
401172051,Colgate,Niagara,NA,NA,82,93,2019-12-08
401175353,Tennessee Wesleyan,Chattanooga,NA,NA,51,99,2019-12-08
401170035,Saint Louis,Tulane,NA,NA,86,62,2019-12-08
401170866,Sacred Heart,Hartford,NA,NA,79,62,2019-12-08
401171690,Coker,Charleston,NA,NA,50,76,2019-12-08
401170169,South Alabama,Richmond,NA,NA,57,75,2019-12-08
401172614,Central Michigan,Valparaiso,NA,NA,55,77,2019-12-08
401172615,Southern,Akron,NA,NA,57,72,2019-12-08
401172616,Marshall,Toledo,NA,NA,72,82,2019-12-08
401172762,Tennessee Tech,Ohio,NA,NA,54,81,2019-12-08
401173847,South Carolina Upstate,Furman,NA,NA,72,84,2019-12-08
401169458,Wichita State,Oklahoma State,NA,NA,80,61,2019-12-08
401171957,William & Mary W&M,Fairfield,NA,NA,58,62,2019-12-08
401174946,Haskell,Oral Roberts,NA,NA,55,95,2019-12-08
401173692,San José St,San Diego State,NA,NA,57,59,2019-12-08
401169648,Texas A&M,Texas,NA,NA,50,60,2019-12-08
401170408,Birmingham-Southern,North Alabama,NA,NA,50,78,2019-12-08
401175769,Summit,Maryland-Eastern Shore,NA,NA,39,85,2019-12-08
401169882,Northwestern State,LSU,NA,NA,59,109,2019-12-08
401170409,Trevecca Nazarene,Lipscomb,NA,NA,72,96,2019-12-08
401170616,Denver,UCLA,NA,NA,62,81,2019-12-08
401169953,Buffalo,DePaul,NA,NA,74,69,2019-12-08
401166108,Northwestern,Purdue,NA,NA,44,58,2019-12-08
401166480,Omaha,Northern Arizona,NA,NA,65,73,2019-12-08
401175861,Louisiana Tech,Sam Houston State,NA,NA,68,71,2019-12-08
401166479,North Dakota,Eastern Washington,NA,NA,82,98,2019-12-08
401170087,Liberty,Grand Canyon,NA,NA,70,61,2019-12-08
401174067,Eastern Kentucky,Northern Kentucky,NA,NA,57,76,2019-12-08
401170170,Columbia,Duquesne,NA,NA,54,90,2019-12-09
401176182,Rust,Alcorn State,NA,NA,62,108,2019-12-09
401177955,Alabama State,South Dakota,NA,NA,59,73,2019-12-09
401166109,Minnesota,Iowa,NA,NA,52,72,2019-12-09
401168245,Texas Tech,Louisville,NA,1,70,57,2019-12-10
401169649,Milwaukee,Kansas,NA,2,68,95,2019-12-10
401166110,Maryland,Penn State,4,NA,69,76,2019-12-10
401168294,Butler,Baylor,18,11,52,53,2019-12-10
401170618,Northern Iowa,Colorado,NA,24,79,76,2019-12-10
401170172,Bryant,Fordham,NA,NA,69,61,2019-12-10
401171528,Presbyterian,St. Francis (BKN),NA,NA,63,64,2019-12-10
401175438,Piedmont,The Citadel,NA,NA,83,129,2019-12-10
401170171,Coppin State,Davidson,NA,NA,52,88,2019-12-10
401174445,Indiana South Bend,IUPUI,NA,NA,60,80,2019-12-10
401176778,Judson College,Purdue Fort Wayne,NA,NA,33,69,2019-12-10
401170976,Stony Brook,Hofstra,NA,NA,63,71,2019-12-10
401172428,UMBC,Towson,NA,NA,71,77,2019-12-10
401173493,Maryville University,Bradley,NA,NA,58,91,2019-12-10
401168244,Albany,Boston College,NA,NA,51,72,2019-12-10
401168246,Detroit Mercy,Notre Dame,NA,NA,71,110,2019-12-10
401168464,Brown,St. John's,NA,NA,71,82,2019-12-10
401169460,Saint Joseph's,Temple,NA,NA,61,108,2019-12-10
401172837,Massachusetts-Boston,Holy Cross,NA,NA,69,66,2019-12-10
401173023,UMKC,McNeese,NA,NA,73,82,2019-12-10
401174744,Tennessee State,Little Rock,NA,NA,62,86,2019-12-10
401174745,Grambling,UL Monroe,NA,NA,66,61,2019-12-10
401172036,Monmouth,Princeton,NA,NA,67,66,2019-12-10
401170052,Green Bay,UCF,NA,NA,66,79,2019-12-10
401173693,Nevada,BYU,NA,NA,42,75,2019-12-10
401173694,South Dakota State,Colorado State,NA,NA,68,72,2019-12-10
401175743,New Mexico State,Denver,NA,NA,72,67,2019-12-10
401188394,St. Katherine,Utah State,NA,NA,49,94,2019-12-10
401169461,Indiana,UConn,NA,NA,57,54,2019-12-10
401166111,Michigan,Illinois,5,NA,62,71,2019-12-11
401170619,Omaha,Arizona,NA,15,49,99,2019-12-11
401170173,Yale,UMass,NA,NA,83,80,2019-12-11
401170410,UMass Lowell,NJIT,NA,NA,72,66,2019-12-11
401175569,North Greenville,Furman,NA,NA,65,90,2019-12-11
401175835,Christendom,North Carolina Central,NA,NA,28,109,2019-12-11
401175915,Bluefield State,Marshall,NA,NA,50,86,2019-12-11
401176083,Ferrum,VMI,NA,NA,60,78,2019-12-11
401166112,Wisconsin,Rutgers,NA,NA,65,72,2019-12-11
401170913,Dartmouth,Maine,NA,NA,77,44,2019-12-11
401171510,UNC Asheville,South Carolina State,NA,NA,85,90,2019-12-11
401172091,Fairleigh Dickinson,Saint Peter's,NA,NA,70,86,2019-12-11
401172240,Army,Merrimack,NA,NA,60,69,2019-12-11
401172300,Cornell,Colgate,NA,NA,58,66,2019-12-11
401173951,Carson Newman,Belmont,NA,NA,56,105,2019-12-11
401173045,Carver College,Nicholls,NA,NA,44,118,2019-12-11
401172980,Southern-New Orleans,Lamar,NA,NA,56,73,2019-12-11
401173610,Arkansas State,Missouri State,NA,NA,53,75,2019-12-11
401169650,Winthrop,TCU,NA,NA,60,70,2019-12-11
401169651,Alabama State,Kansas State,NA,NA,41,86,2019-12-11
401170000,UT Arlington,Houston,NA,NA,63,71,2019-12-11
401170046,Boise State,Tulsa,NA,NA,56,69,2019-12-11
401168247,Chattanooga,Virginia Tech,NA,NA,58,63,2019-12-11
401174164,Troy,Jacksonville State,NA,NA,60,55,2019-12-11
401170620,Prairie View A&M,Arizona State,NA,NA,79,88,2019-12-11
401170621,Fresno State,California,NA,NA,63,69,2019-12-11
401171591,San Diego,CSU Fullerton,NA,NA,66,54,2019-12-11
401174415,North Dakota State,CSU Northridge,NA,NA,71,62,2019-12-11
401169652,Austin Peay,West Virginia,NA,NA,53,84,2019-12-12
401172940,Howard Payne,Abilene Christian,NA,NA,36,105,2019-12-12
401175131,Southern,Wright State,NA,NA,62,85,2019-12-12
401169653,Iowa,Iowa State,NA,NA,84,68,2019-12-12
401173623,Northern Iowa,Grand Canyon,NA,NA,82,58,2019-12-12
401166481,Portland Bible,Portland State,NA,NA,48,101,2019-12-12
401170622,Colorado,Colorado State,24,NA,56,48,2019-12-13
401170411,Gardner-Webb,Kennesaw State,NA,NA,61,85,2019-12-13
401176133,North Greenville,Wofford,NA,NA,66,112,2019-12-13
401166113,Nebraska,Indiana,NA,NA,90,96,2019-12-13
401168321,UT Rio Grande Valley,Creighton,NA,NA,58,89,2019-12-13
401177960,Nebraska Kearney,South Dakota State,NA,NA,53,66,2019-12-13
401166482,Multnomah,Eastern Washington,NA,NA,89,146,2019-12-13
401170077,Evergreen State,Portland,NA,NA,55,77,2019-12-13
401175223,Prairie View A&M,Loyola Marymount,NA,NA,76,79,2019-12-13
401168250,Eastern Kentucky,Louisville,NA,1,67,99,2019-12-14
401169657,UMKC,Kansas,NA,2,57,98,2019-12-14
401166114,Oregon,Michigan,10,5,71,70,2019-12-14
401170623,Gonzaga,Arizona,6,15,84,80,2019-12-14
401168249,Georgia Tech,Kentucky,NA,8,53,67,2019-12-14
401169883,Saint Louis,Auburn,NA,12,61,67,2019-12-14
401169462,Memphis,Tennessee,13,19,51,47,2019-12-14
401170176,Drake,Dayton,NA,14,47,78,2019-12-14
401171734,Michigan State,Oakland,16,NA,72,49,2019-12-14
401168295,Southern,Butler,NA,18,41,66,2019-12-14
401169784,Delaware,Villanova,NA,20,70,78,2019-12-14
401166115,Seton Hall,Rutgers,22,NA,48,68,2019-12-14
401168253,Xavier,Wake Forest,23,NA,78,80,2019-12-14
401169654,Mississippi State,Kansas State,NA,NA,67,61,2019-12-14
401174446,Purdue Fort Wayne,IUPUI,NA,NA,65,74,2019-12-14
401174747,Appalachian State,Howard,NA,NA,81,59,2019-12-14
401172317,Dartmouth,Boston University,NA,NA,76,78,2019-12-14
401172342,Princeton,Fairleigh Dickinson,NA,NA,80,65,2019-12-14
401168248,Syracuse,Georgetown,NA,NA,79,89,2019-12-14
401189256,NC Wesleyan,Elon,NA,NA,60,91,2019-12-14
401169885,Tulsa,Arkansas,NA,NA,79,98,2019-12-14
401170414,Middle Georgia State,Jacksonville,NA,NA,79,93,2019-12-14
401171932,Holy Cross,Canisius,NA,NA,72,80,2019-12-14
401172075,Long Island University,Rider,NA,NA,74,89,2019-12-14
401172241,Army,Buffalo,NA,NA,89,76,2019-12-14
401174746,North Carolina Central,Coastal Carolina,NA,NA,71,91,2019-12-14
401166117,Alabama,Penn State,NA,NA,71,73,2019-12-14
401168346,UIC,DePaul,NA,NA,65,86,2019-12-14
401168251,Alabama A&M,Miami,NA,NA,74,88,2019-12-14
401169655,Nicholls,West Virginia,NA,NA,57,83,2019-12-14
401169658,Central Michigan,Texas,NA,NA,76,87,2019-12-14
401170178,Morgan State,La Salle,NA,NA,68,85,2019-12-14
401170413,NJIT,St. Francis (BKN),NA,NA,71,73,2019-12-14
401170867,Wagner,Hartford,NA,NA,63,71,2019-12-14
401171511,UT Martin,UNC Asheville,NA,NA,72,91,2019-12-14
401169656,Lamar,TCU,NA,NA,50,79,2019-12-14
401173695,Air Force,Denver,NA,NA,79,75,2019-12-14
401170412,North Florida,Southern Miss,NA,NA,72,69,2019-12-14
401169884,Middle Tennessee,Ole Miss,NA,NA,64,82,2019-12-14
401168252,UCLA,Notre Dame,NA,NA,61,75,2019-12-14
401172490,Toledo,Detroit Mercy,NA,NA,80,72,2019-12-14
401170174,Gannon,St. Bonaventure,NA,NA,50,75,2019-12-14
401166485,UC Santa Barbara,Southern Utah,NA,NA,61,62,2019-12-14
401166486,Weber State,Utah,NA,NA,49,60,2019-12-14
401169992,Campbell,East Carolina,NA,NA,67,79,2019-12-14
401171471,High Point,Florida Atlantic,NA,NA,64,81,2019-12-14
401177957,Mayville State,South Dakota,NA,NA,60,96,2019-12-14
401170175,Charleston,Richmond,NA,NA,71,78,2019-12-14
401166484,Sacramento State,Santa Clara,NA,NA,58,60,2019-12-14
401174748,Louisiana,Louisiana Tech,NA,NA,59,77,2019-12-14
401171592,San Francisco,CSU Fullerton,NA,NA,91,69,2019-12-14
401173697,Alabama State,Boise State,NA,NA,57,100,2019-12-14
401169463,Oklahoma,Wichita State,NA,NA,75,80,2019-12-14
401166116,Old Dominion,Illinois,NA,NA,55,69,2019-12-14
401171554,Winthrop,Furman,NA,NA,73,80,2019-12-14
401170625,Arkansas-Pine Bluff,Oregon State,NA,NA,46,80,2019-12-14
401169977,Colgate,Cincinnati,NA,NA,67,66,2019-12-14
401166488,CSU Bakersfield,Idaho,NA,NA,70,76,2019-12-14
401171922,Niagara,Albany,NA,NA,80,84,2019-12-14
401173696,New Mexico State,New Mexico,NA,NA,62,69,2019-12-14
401172514,Evansville,Green Bay,NA,NA,72,62,2019-12-14
401170626,Stanford,San José St,NA,NA,78,58,2019-12-14
401172000,Western Michigan,Manhattan,NA,NA,59,58,2019-12-14
401176406,Williams Baptist,New Orleans,NA,NA,59,103,2019-12-14
401176224,Rust,Grambling,NA,NA,54,82,2019-12-14
401175224,Central Arkansas,Pepperdine,NA,NA,79,92,2019-12-14
401173001,Houston Baptist,Rice,NA,NA,84,96,2019-12-14
401174043,Eastern Illinois,Milwaukee,NA,NA,75,68,2019-12-14
401174948,Central Oklahoma,Oral Roberts,NA,NA,57,69,2019-12-14
401168430,Stony Brook,Providence,NA,NA,78,82,2019-12-14
401169886,Georgia,Arizona State,NA,NA,59,79,2019-12-14
401169887,Liberty,Vanderbilt,NA,NA,61,56,2019-12-14
401176041,Montevallo,UAB,NA,NA,63,75,2019-12-14
401166487,Northern Colorado,Wyoming,NA,NA,74,53,2019-12-14
401173233,UL Monroe,Stephen F. Austin,NA,NA,59,66,2019-12-14
401166483,Northern Arizona,Utah Valley,NA,NA,79,73,2019-12-14
401171564,Fresno State,Cal Poly,NA,NA,62,37,2019-12-14
401171635,UC Davis,San Diego,NA,NA,54,58,2019-12-14
401171658,Pacific Union,UC Irvine,NA,NA,63,120,2019-12-14
401175157,Bethune-Cookman,California Baptist,NA,NA,68,87,2019-12-14
401170624,Saint Mary's,California,NA,NA,89,77,2019-12-14
401170177,Radford,Duquesne,NA,NA,49,71,2019-12-14
401175174,BYU,Utah State,NA,NA,68,64,2019-12-14
401166118,Ohio State,Minnesota,3,NA,71,84,2019-12-15
401168255,Wofford,North Carolina,NA,17,68,64,2019-12-15
401172455,Goucher,William & Mary W&M,NA,NA,30,90,2019-12-15
401168254,Central Connecticut,Boston College,NA,NA,55,74,2019-12-15
401170914,Quinnipiac,Maine,NA,NA,81,61,2019-12-15
401174949,UT Rio Grande Valley,Omaha,NA,NA,82,92,2019-12-15
401175692,Coppin State,UMBC,NA,NA,77,86,2019-12-15
401168256,Gardner-Webb,Virginia Tech,NA,NA,46,73,2019-12-15
401175477,Milligan,East Tennessee State,NA,NA,41,97,2019-12-15
401173597,Norfolk State,Loyola Chicago,NA,NA,45,64,2019-12-15
401172617,Concord College,Akron,NA,NA,50,100,2019-12-15
401172618,Mississippi Valley State,Miami (OH),NA,NA,67,79,2019-12-15
401173558,Illinois State,Northern Kentucky,NA,NA,64,79,2019-12-15
401170053,Sacred Heart,UCF,NA,NA,65,76,2019-12-15
401170179,Tennessee State,Fordham,NA,NA,66,61,2019-12-15
401168620,NC State,UNC Greensboro,NA,NA,80,77,2019-12-15
401169464,Oklahoma State,Houston,NA,NA,61,55,2019-12-15
401172464,Cleveland State,Bowling Green,NA,NA,58,72,2019-12-15
401174749,Troy,Chattanooga,NA,NA,80,84,2019-12-15
401170022,Drexel,South Florida,NA,NA,61,81,2019-12-15
401176011,Texas-Permian Basin,UTSA,NA,NA,55,98,2019-12-15
401169888,Southern Illinois,Missouri,NA,NA,48,64,2019-12-15
401166119,Purdue,Nebraska,NA,NA,56,70,2019-12-15
401166120,SIU-Edwardsville,Northwestern,NA,NA,54,72,2019-12-15
401170415,Longwood,Stetson,NA,NA,76,72,2019-12-15
401170628,UC Riverside,Washington State,NA,NA,56,70,2019-12-15
401173494,Georgia Southern,Bradley,NA,NA,51,81,2019-12-15
401169889,South Carolina,Clemson,NA,NA,67,54,2019-12-15
401176407,Wiley,Sam Houston State,NA,NA,58,91,2019-12-15
401174750,Bethany College,Texas State,NA,NA,65,117,2019-12-15
401174416,CSU Northridge,Pacific,NA,NA,73,79,2019-12-15
401169890,Texas A&M-CC,Texas A&M,NA,NA,60,63,2019-12-15
401170627,Long Beach State,USC,NA,NA,76,87,2019-12-15
401170180,Missouri State,VCU,NA,NA,51,61,2019-12-15
401175054,SE Missouri St,Youngstown St,NA,NA,50,65,2019-12-15
401174431,Samford,Hawai'i,NA,NA,73,94,2019-12-15
401169659,Southern Miss,Texas Tech,NA,24,65,71,2019-12-16
401175849,Chestnut Hill College,Morgan State,NA,NA,72,96,2019-12-16
401172392,Mercer,UNC Wilmington,NA,NA,72,63,2019-12-16
401173643,Valparaiso,Charlotte,NA,NA,57,67,2019-12-16
401175055,Marshall,Morehead State,NA,NA,89,62,2019-12-16
401168257,Northern Illinois,Pittsburgh,NA,NA,50,59,2019-12-16
401171659,Kent State,UC Irvine,NA,NA,68,74,2019-12-16
401171805,Delaware State,Delaware,NA,NA,78,86,2019-12-16
401172019,Marist,Rider,NA,NA,64,74,2019-12-16
401171405,Charleston Southern,James Madison,NA,NA,60,81,2019-12-16
401174044,Eastern Illinois,Western Illinois,NA,NA,85,47,2019-12-16
401170036,Alcorn State,Tulane,NA,NA,57,68,2019-12-16
401170416,Kennesaw State,Murray State,NA,NA,38,74,2019-12-16
401166490,Montana State,North Dakota State,NA,NA,65,79,2019-12-16
401176240,Southeastern Baptist College,Jackson State,NA,NA,67,113,2019-12-16
401173538,Evansville,Jacksonville State,NA,NA,59,85,2019-12-16
401175805,North Carolina A&T,UTEP,NA,NA,54,72,2019-12-16
401166489,UC Santa Barbara,Idaho State,NA,NA,74,68,2019-12-16
401175225,Florida A&M,Portland,NA,NA,60,66,2019-12-16
401171636,Loyola Marymount,UC Davis,NA,NA,65,67,2019-12-16
401166121,SE Missouri St,Ohio State,NA,5,48,80,2019-12-17
401170181,North Texas,Dayton,NA,13,58,71,2019-12-17
401168258,North Florida,Florida State,NA,19,81,98,2019-12-17
401170630,Seattle,Washington,NA,22,59,81,2019-12-17
401171555,SIU-Edwardsville,Winthrop,NA,NA,73,93,2019-12-17
401171980,Iona,Princeton,NA,NA,86,90,2019-12-17
401170419,Stetson,UNC Asheville,NA,NA,76,78,2019-12-17
401168390,UMBC,Georgetown,NA,NA,55,81,2019-12-17
401171017,Elon,Campbell,NA,NA,46,60,2019-12-17
401175132,Mississippi Valley State,Wright State,NA,NA,50,92,2019-12-17
401176435,Franciscan University,St. Francis (PA),NA,NA,66,115,2019-12-17
401189763,Kent State,North Carolina A&T,NA,NA,85,71,2019-12-17
401172217,American,Mt. St. Mary's,NA,NA,82,76,2019-12-17
401172419,Northeastern,Eastern Michigan,NA,NA,55,60,2019-12-17
401172619,Central Michigan,Robert Morris,NA,NA,79,83,2019-12-17
401168431,Florida,Providence,NA,NA,83,51,2019-12-17
401169993,Maryland-Eastern Shore,East Carolina,NA,NA,57,71,2019-12-17
401170417,Tennessee Tech,Lipscomb,NA,NA,60,78,2019-12-17
401175836,North Carolina Central,Louisiana Tech,NA,NA,60,69,2019-12-17
401173881,McKendree,Austin Peay,NA,NA,61,80,2019-12-17
401170182,Maryville University,Saint Louis,NA,NA,69,82,2019-12-17
401170418,North Alabama,UAB,NA,NA,56,63,2019-12-17
401172620,Toledo,UMKC,NA,NA,57,72,2019-12-17
401173517,Mount Marty,Drake,NA,NA,74,92,2019-12-17
401176814,Northland College,North Dakota,NA,NA,50,109,2019-12-17
401174950,Oral Roberts,Chicago State,NA,NA,97,59,2019-12-17
401168410,Grambling,Marquette,NA,NA,72,93,2019-12-17
401168322,Oklahoma,Creighton,NA,NA,73,83,2019-12-17
401174751,Alabama A&M,South Alabama,NA,NA,79,89,2019-12-17
401166494,Denver,Northern Colorado,NA,NA,64,86,2019-12-17
401172763,Purdue,Ohio,NA,NA,69,51,2019-12-17
401173698,Johnson & Wales (CO),Air Force,NA,NA,42,99,2019-12-17
401173699,Grand Canyon,New Mexico,NA,NA,71,91,2019-12-17
401170629,San Francisco,Stanford,NA,NA,56,64,2019-12-17
401189764,UC Irvine,UTEP,NA,NA,61,67,2019-12-17
401166491,Omaha,Eastern Washington,NA,NA,56,97,2019-12-17
401166493,Bethesda,Weber State,NA,NA,62,109,2019-12-17
401168259,Miami,Temple,NA,NA,78,77,2019-12-17
401166492,Portland State,Pepperdine,NA,NA,71,77,2019-12-17
401168261,North Carolina,Gonzaga,NA,2,81,94,2019-12-18
401168262,Miami (OH),Louisville,NA,3,46,70,2019-12-18
401169891,Utah,Kentucky,NA,6,69,66,2019-12-18
401166495,Montana,Oregon,NA,8,48,81,2019-12-18
401168264,Stony Brook,Virginia,NA,9,44,56,2019-12-18
401169660,UT Martin,Baylor,NA,10,63,91,2019-12-18
401166122,Michigan State,Northwestern,15,NA,77,72,2019-12-18
401182455,San Diego Christian,San Diego State,NA,20,48,92,2019-12-18
401169895,Tennessee,Cincinnati,21,NA,66,78,2019-12-18
401172318,Central Connecticut,Dartmouth,NA,NA,60,76,2019-12-18
401176408,Incarnate Word,Central Arkansas,NA,NA,82,88,2019-12-18
401170632,Oregon State,UTSA,NA,NA,88,78,2019-12-18
401169896,Loyola Chicago,Vanderbilt,NA,NA,78,70,2019-12-18
401169794,Western Carolina,Xavier,NA,NA,61,74,2019-12-18
401169892,East Tennessee State,LSU,NA,NA,74,63,2019-12-18
401170054,Bethune-Cookman,UCF,NA,NA,65,70,2019-12-18
401170184,Wagner,La Salle,NA,NA,60,74,2019-12-18
401170421,Jacksonville,Presbyterian,NA,NA,81,58,2019-12-18
401168347,DePaul,Cleveland State,NA,NA,73,65,2019-12-18
401168260,Ball State,Georgia Tech,NA,NA,65,47,2019-12-18
401169983,Saint Peter's,UConn,NA,NA,56,66,2019-12-18
401170957,New Hampshire,Marist,NA,NA,64,56,2019-12-18
401170991,UNC Greensboro,Vermont,NA,NA,54,53,2019-12-18
401171472,Valparaiso,High Point,NA,NA,87,72,2019-12-18
401171933,Canisius,Buffalo,NA,NA,73,82,2019-12-18
401172052,Niagara,St. Bonaventure,NA,NA,70,87,2019-12-18
401173559,UIC,Illinois State,NA,NA,66,67,2019-12-18
401173581,Tennessee State,Indiana State,NA,NA,72,78,2019-12-18
401173848,South Carolina Upstate,South Carolina State,NA,NA,73,70,2019-12-18
401170185,Richmond,Old Dominion,NA,NA,62,59,2019-12-18
401171691,VCU,Charleston,NA,NA,76,71,2019-12-18
401172621,Aquinas College,Western Michigan,NA,NA,61,84,2019-12-18
401175756,Regent University,Howard,NA,NA,47,105,2019-12-18
401173002,Houston Baptist,Stephen F. Austin,NA,NA,68,96,2019-12-18
401173063,Northwestern State,Sam Houston State,NA,NA,79,92,2019-12-18
401169893,Alabama,Samford,NA,NA,105,87,2019-12-18
401170422,Kennesaw State,Belmont,NA,NA,44,83,2019-12-18
401170840,Binghamton,Youngstown St,NA,NA,55,73,2019-12-18
401170023,South Florida,Utah State,NA,NA,74,76,2019-12-18
401171451,Hampton,Southern Illinois,NA,NA,53,75,2019-12-18
401172941,Abilene Christian,New Orleans,NA,NA,77,71,2019-12-18
401172981,SE Louisiana,Lamar,NA,NA,73,79,2019-12-18
401173046,Texas A&M-CC,Nicholls,NA,NA,58,64,2019-12-18
401169894,Radford,Mississippi State,NA,NA,68,77,2019-12-18
401168263,Oakland,Syracuse,NA,NA,62,74,2019-12-18
401174752,Louisiana,Arkansas State,NA,NA,67,79,2019-12-18
401170420,Florida Gulf Coast,South Dakota State,NA,NA,56,75,2019-12-18
